Unnamed: 0,Text Blocks,Timestamp,Category,Company
3382,"Xiaopeng Motors officially announced price adjustments in the wave before the Chinese New Year. With Tesla's price cuts, new energy vehicles opened the curtain of price adjustments. With the continuous improvement of the penetration rate of new energy vehicles, the major manufacturers in China's huge new energy vehicle market know well that price reduction is undoubtedly the most direct and effective way to gain the initiative under the rapidly changing market conditions. Tesla's price cuts, Wenjie's price cuts, Xiaopeng's price cuts, and new energy came at a time of close combat​ Expand the full text c",2022-12-24,cost,xpeng
3383,"Is another new energy vehicle going to fall down? WM Motor’s directly-operated stores and dealers closed in large numbers. Some were happy and some were sad. WM Motor’s factory was shut down, dealers evacuated, and the only direct-sale store in Beijing was also closed. New energy vehicles can't afford to burn money. Weilai Ideal Xiaopeng Weima and others have been losing money. Recently, prices have increased. However, Tesla has cut prices sharply to boost sales and grab the market. Hey, Tesla needs to cut prices to cater to the market.",2022-12-25,cost,xpeng
3384,"Xiaopeng has launched a brand new price system, specifically looking at the new price of the P7, starting from 209,900... This is really unexpected. Taking a closer look, the price of the most concerned 586G has also dropped to 229,900, which is 30,000 lower than the previous official price. This is directly aimed at the 229,900 Model 3. This time Xiaopeng has spent all his money, and his sincerity is still there. After all, Xiaopeng has invested a lot in smart hardware, and the entire product line has dropped.​ Expand the full text c",2022-12-26,cost,xpeng
3385,"Brother Yu looks at the market [New energy vehicles enter the Warring States Period] At the beginning of the new year, after Tesla suddenly announced a sharp price cut, Xpeng Motors became the second follow-up car company to cut prices, and Celes was the first to follow up on the 13th Official car companies that cut prices. It is said that Tesla will also cut prices, and the price war has ignited the battle for hegemony in the new energy vehicle warring states. Do low-paying jobs really bring happiness?",2022-12-27,product,xpeng
3386,"[Xpeng Motors price adjustments benefit users a year ago] Xiaopeng Motors announced a price adjustment for the Spring Festival. In addition to Tesla and Huawei, three smart car manufacturers have announced price adjustments before the Spring Festival. The price war for new energy vehicles has officially begun. hit. The Ping An Securities report pointed out that the industry is expected to gradually recover from March, and recommended car companies that focus on the rapid pace of hybrid transformation and the effective development of high-end smart cars. (xy)​",2022-12-28,cost,xpeng
3387," Xiaopeng Motors officially announced the price adjustment. Many people mentioned that the G9 will not be lowered. I think the motivation is not enough. The G9 is the flagship of the whole series. The cost of the 800V architecture is there. The price of the G9 is the upper limit of the price of other models. G9 maintains the status quo and will allow price flexibility for the two new models that will be launched later: the new P7 and the mid-size SUV (F30). The price of G9 remains unchanged, and it will also give new car owners and potential car buyers peace of mind. If you want to buy it, you won’t buy it this time​",2022-12-29,cost,xpeng
3388,"Is the price of new energy vehicles going up or down? I look down. With the rapid growth of new energy vehicles, the volume has increased, and it is unreasonable to increase the price without reducing the price! Tesla, Huawei, and Xiaopeng have cut prices one after another. From the perspective of the three, who do you think can't stand it?​",2022-12-30,cost,xpeng
3389,"Xiaopeng Motors officially announced the price adjustment. Xiaopeng finally couldn’t resist the price cuts. The models involved include G3i, P5, and P7: G3i dropped 20,000-25,000; P5 dropped 23,000; G9, all of them are changed soon, and the sales of G9 in December are actually not bad. If you don't care about the configuration of lidar, the P7 is actually okay after the price cut. At the same time, Xiaopeng’s orders within one year before the release of this announcement​",2022-12-30,cost,xpeng
3390,"Xiaopeng Motors cut prices, new energy vehicles set off a wave of price cuts, and gasoline vehicles were the hardest hit​",2022-12-30,cost,xpeng
3391,"The boots landed, Xiaopeng cut the price and came the new energy vehicle Weibo news blogger Xiaopeng Motors​",2022-12-30,cost,xpeng
3392,"Xiaopeng still didn't hold back in the end, is it the last wave of promotions before the year? Xiaopeng Motors officially announced the adjustment of prices, and Xiaopeng Motors officially announced the adjustment of the price system. The models involved include Xiaopeng G3i, P5 and P7. Among them, the G3i model is lowered by 20,000 to 25,000 yuan, the P5 model is lowered by 23,000 yuan, and the P7 model is lowered by 30,000 to 36,000 yuan. At the same time, the official also announced the rights and interests for old users. Users who ordered these three models within the previous year can get",2022-12-30,cost,xpeng
3393,"Xiaopeng cut the price, but the G9 is not included. New Energy Vehicle​",2022-12-31,cost,xpeng
