Unnamed: 0.1,Unnamed: 0,Text Blocks,Timestamp,Category,Company,Stock
226,226,Wang Chuanfu claims Huawei mobile phones are made by BYD,2021-05-10,public_relations,BYD,BYDDY
227,227,BYD responds to discontinuation of fuel vehicles,2021-06-24,product,BYD,BYDDY
228,228,BYD donated 20 million yuan to help Henan,2021-07-21,public_relations,BYD,BYDDY
229,229,BYD was revealed to be unable to pick up the car deposit for 4 months and not refund,2021-08-10,user_experience,BYD,BYDDY
230,230,BYD Semiconductor was suspended for listing review,2021-08-22,macroeconomics,BYD,BYDDY
231,231,BYD responds to employee's sudden death,2021-11-17,public_relations,BYD,BYDDY
232,232,BYD employee dies suddenly in rental house,2021-11-18,public_relations,BYD,BYDDY
233,233,Wang Chuanfu said that new energy vehicles have completely surpassed fuel vehicles,2021-11-20,public_relations,BYD,BYDDY
234,234,BYD Announces Donation of RMB 40 Million to Xi'an,2022-01-04,public_relations,BYD,BYDDY
235,235,BYD Group released a new logo,2022-02-18,sales_marketing,BYD,BYDDY
236,236,BYD price increase,2022-03-16,cost,BYD,BYDDY
237,237,BYD destroyer,2022-03-17,cost,BYD,BYDDY
238,238,"When BYD Song MAX bought a new car, car owners who chose this model would basically buy a mid-range or low-end model and buy a top-end model with a guide price of 13w. so fragrant",2022-04-03,cost,BYD,BYDDY
239,239,BYD announces to stop production of fuel vehicles,2022-04-04,environment,BYD,BYDDY
240,240,BYD Auto Industry will receive 1.841 billion yuan in subsidies,2022-04-05,macroeconomics,BYD,BYDDY
241,241,BYD press conference,2022-04-10,public_relations,BYD,BYDDY
242,242,Employees of Changsha BYD jumped from the dormitory one after another,2022-04-27,public_relations,BYD,BYDDY
243,243,"BYD sold 106,042 new energy vehicles in April",2022-05-04,sales_marketing,BYD,BYDDY
244,244,"In the afternoon, we are still strengthening the car. You can see that BYD has hit the time-sharing moving average, but brokerages still have a chance. Seeing the attitude of Everbright Securities, the car is still unwilling to retreat. Leading, this means that Zhengzhou Coal and Electricity, which wants to imitate coal, eats alone, and 30 million will be on the board. Tellus A and Zhongtong Bus, which are grouped together, are also continuing to rise. In terms of index, there is still hope of V, and the US stock market is about to rise by 300 points.",2022-05-07,stock,BYD,BYDDY
245,245,The whole network is waiting for a response from BYD,2022-05-07,public_relations,BYD,BYDDY
246,246,Pollution at BYD factory suspected to cause nosebleeds in several children,2022-05-07,environment,BYD,BYDDY
247,247,"BYD responded to the Changsha factory pollution incident and wanted to clarify that this is a planning issue. The first car factory existed in the 1990s, and BYD only took over at the end of 2012. In 2018, it actually built a community 350 meters away from the car factory? 1. Why did industrial land become a residential base? 2. How does the Changsha government approve the application? 3. Should the person in charge of changing the planned land and industrial land into homesteads be caught",2022-05-08,environment,BYD,BYDDY
248,248,Changsha BYD Factory,2022-05-08,environment,BYD,BYDDY
249,249,BYD Responds to Changsha Factory Pollution Incident,2022-05-08,environment,BYD,BYDDY
250,250,"Changsha BYD Factory, according to the regulations in the ""Technical Specifications for Application and Issuance of Pollutant Discharge Permits for the Automobile Manufacturing Industry HJ971-2018"", the waste gas generated by spraying must be discharged after reaching the standard through adsorption incineration treatment. Why can BYD Company only use simple water cyclone treatment instead of adsorption incineration treatment Can it be discharged after reaching the standard?",2022-05-09,environment,BYD,BYDDY
251,251,BYD's share price plummets,2022-05-09,stock,BYD,BYDDY
252,252,BYD's Changsha plant has stopped production for rectification,2022-05-10,public_relations,BYD,BYDDY
253,253,BYD will adjust the reward for reporting black public relations to a maximum of 5 million,2022-06-01,public_relations,BYD,BYDDY
254,254,"research report by Haitong has recently gone viral. Haitong International manually disassembled a BYD and wrote an 87-page research report titled ""Haitong Automobile Laboratory-BYD ""Yuan"" Detailed Dismantling"", Seller study spelled out new ceilings.",2022-06-07,stock,BYD,BYDDY
255,255,BYD to supply batteries for Tesla,2022-06-08,competition,BYD,BYDDY
256,256,BYD's market capitalization surpasses that of the public and rises to the third place in the world,2022-06-08,competition,BYD,BYDDY
257,257,BYD's new energy vehicle catches fire and the vehicle crackles,2022-06-09,product,BYD,BYDDY
258,258,The total market value of BYD's A shares exceeded one trillion yuan,2022-06-10,stock,BYD,BYDDY
259,259,"Changsha BYD Sues Work-Injured Workers According to Caijing Tianxia, a few days ago, Changsha BYD Automobile Co., Ltd. (hereinafter referred to as ""Changsha BYD"") sued workers who suffered work-related injuries. Changsha BYD needs to pay 96582.2 yuan to the injured employee.",2022-06-16,public_relations,BYD,BYDDY
260,260,BYD became the world's new energy vehicle sales champion in the first half of the year,2022-07-04,sales_marketing,BYD,BYDDY
261,261,BYD surpasses Tesla in sales volume,2022-07-04,competition,BYD,BYDDY
262,262,Buffett reduces BYD,2022-07-12,public_relations,BYD,BYDDY
263,263,BYD responds to Buffett's transfer of shares,2022-07-12,public_relations,BYD,BYDDY
264,264,BYD invests in Gefoshan Ruifen New Energy,2022-07-12,sales_marketing,BYD,BYDDY
265,265,BYD Announces Entry into Japanese Passenger Car Market,2022-07-21,sales_marketing,BYD,BYDDY
266,266,BYD enters the world's top 500,2022-08-03,sales_marketing,BYD,BYDDY
267,267,"In May 2018, Vice President Lee Jae-yong visited BYD during his business trip to Shenzhen",2022-08-04,public_relations,BYD,BYDDY
268,268,Vice President of BYD donated 160 million,2022-08-08,public_relations,BYD,BYDDY
269,269,BYD Han was exposed to spontaneous combustion within 3 days after being licensed,2022-08-17,product,BYD,BYDDY
270,270,BYD is preparing to launch a new energy vehicle brand with a starting price of one million yuan,2022-08-25,cost,BYD,BYDDY
271,271,Buffett sells 1.33 million BYD H shares,2022-08-30,public_relations,BYD,BYDDY
272,272,BYD responds to Buffett's reduction of 1.33 million shares,2022-08-31,public_relations,BYD,BYDDY
273,273,BYD responds to US ban on Chinese battery rumors,2022-09-16,public_relations,BYD,BYDDY
274,274,BYD's official seal and Wang Chuanfu's signature were forged,2022-09-26,public_relations,BYD,BYDDY
275,275,BYD expects net profit to nearly triple in the first three quarters,2022-10-18,sales_marketing,BYD,BYDDY
276,276,Former Tesla director sees BYD as sole challenger,2022-10-21,competition,BYD,BYDDY
277,277,The price of BYD Tang in Germany is twice as high as that in China,2022-10-21,cost,BYD,BYDDY
278,278,BYD Denies Following Tesla in Price Cuts,2022-10-24,competition,BYD,BYDDY
279,279,BYD Huizhou factory catches fire,2022-11-19,product,BYD,BYDDY
280,280,Emergency management agency responds to fire at BYD Huizhou factory,2022-11-19,public_relations,BYD,BYDDY
281,281,"BYD's price increase ranges from 2,000 to 6,000 yuan",2022-11-20,cost,BYD,BYDDY
282,282,"In 2022, BYD sales may surpass Volkswagen for the first time",2022-11-21,sales_marketing,BYD,BYDDY
283,283,"Tongda Power: No new changes have taken place in the cooperation between the company and BYD. Tongda Power issued a stock price change announcement in the evening, saying that from January to September, the company's total sales of new energy vehicle drive motor cores were 234 million yuan, accounting for 17.25% of the company's operating income. , of which BYD's revenue accounted for 7.75% of the company's operating income. The wheel hub motors currently rumored in the market are related to",2022-11-22,sales_marketing,BYD,BYDDY
284,284,"Judging from the weekly data on the amount of insurance, it is clear that BYD is far ahead in the new energy vehicle industry, and there will be no players who can catch up in the short term. The scary thing is that the monthly sales of the Denza brand with an average sales price of 410,000 yuan will also exceed 10,000 vehicles. Considering the half-year delivery period of N7N8, Denza may sell more than 200,000 vehicles this year, but the valuation of Denza is included in the﻿002594 BYD﻿, according to Wei Xiaoli's valuation, this matter is not easy to handle​ Expand the full text c",2022-11-23,stock,BYD,BYDDY
285,285,"Published the headline article: ""Good-looking, easy-to-drive, and fun are only superficial, and it is still a safety benchmark for pure electric vehicles."" The new energy vehicle BYD O is good-looking, easy-to-drive, and fun.",2022-11-24,user_experience,BYD,BYDDY
286,286,"Zhineng Tracking List 2nd Week (9th-15th) New Energy Vehicle TOP15 Tracking List 2nd Week @zhineng-yanyan NO 1 BYD Auto: 40,420 units, with a market share of 40.8%, ranking first. With the price cuts of Tesla, Wenjie and Xiaopeng, it will also have a great impact on the leading brothers. NO 2 Tesla China: 12,654 units. Tesla is taking the lead in raising prices and bargaining, which can drive the entire industry. Expand the full text c",2022-11-25,competition,BYD,BYDDY
287,287,"[Tongda Power: There is no new change in the cooperation between the company and BYD] Tongda Power (002576) announcement: the company issued a stock price change announcement saying that from January to September, the company's total sales of new energy vehicle drive motor cores were 234 million yuan. Accounting for 17.25% of the company's operating income, of which BYD's revenue accounted for 7.75% of the company's operating income. At present, there are rumors in the market that the in-wheel motor has a production cooperation with the company, and the company won the bid for the ""Looking Up"" model, etc. Expand the full text c",2022-11-26,sales_marketing,BYD,BYDDY
288,288,"The Spring Festival is getting closer and closer. Today’s sentiment is very good with yesterday’s. There is an upper shadow line and a lower shadow line. The transaction is 7072. In terms of the direction of the sector, the concept of the chip is affected by the news today and it has risen. The nine companies have a daily limit, and there will be no continuity. Military industry, six companies with daily limit, six companies with BYD concept daily limit, the direction of individual stocks, hot money these days, institutions are very optimistic about the direction of new energy vehicles, whether it is betting on quarterly reports or",2022-11-27,macroeconomics,BYD,BYDDY
289,289,"An old ""news"" from BYD's new energy vehicle Wang Chuanfu - Wang Chuanfu said that the world's number one in 2025, the secret weapon is new energy vehicles​",2022-11-28,public_relations,BYD,BYDDY
290,290,"Some time ago, BYD unveiled a model that has aroused heated discussions - looking up to the U8. The in-situ steering and four-wheel drive functions have also caused controversy, but behind these functions is BYD's black technology ""Easy Square"". Today, let's take a deep look at BYD's ""Easy Sifang"" four-motor drive technology to see if it's really so awesome? Weibo video of BYD's new energy vehicle L electric Zhishi operation girl​",2022-11-29,product,BYD,BYDDY
291,291,"The price of BYD D1 increased by 3,000 yuan [Original Citation] Sina Report: BYD D1 is positioned as a compact MPV. It first appeared as a commercial vehicle and was launched for consumers at the end of last year. The price of BYD D1 has been adjusted, and the guide price of the standard version is 160,800 yuan, an increase of 3,000 yuan. Big v chat car new energy vehicles​",2022-11-30,cost,BYD,BYDDY
292,292,"[Tongda Power: No new changes have taken place in the cooperation between the company and BYD] Financial Associated News Agency, Tongda Power announced the announcement of stock price changes. From January to September, the company’s total sales of new energy vehicle drive motor cores were 234.23 million yuan. It accounts for 17.25% of the company's operating income, of which BYD's revenue accounts for 7.75% of the company's operating income. Currently, the market rumors that the in-wheel motor has a production cooperation with the company, and the company won the bid for the ""Looking Up"" car​ Expand the full text c",2022-12-01,sales_marketing,BYD,BYDDY
293,293,"Denza D9 is upgraded in the first OTA. This OTA is mainly for 3D ADAS, ICC intelligent cruise control, ELKA emergency lane keeping assist, ILCA interactive lane change assist, LDA lane departure assist, and APA automatic parking. Tengshi d9 BYD new energy vehicle​",2022-12-02,technical_innovation,BYD,BYDDY
294,294,"The population has grown negatively. Among them, there are 280.04 million people aged 60 and over, accounting for 19.8% of the national population, and 209.78 million people aged 65 and over, accounting for 14.9% of the national population. This is the biggest trend that will affect the industrial structure in the future. We insist on focusing on aging and globalization in investment. Pien Tze Huang sh600436, an innovative drug brand, and new energy vehicle, BYD, sz002594, is from Ma Manran (Snowball Private Equity ""Private Equity"")",2022-12-03,macroeconomics,BYD,BYDDY
295,295,"Frigate 07 landing price reference, the most ""people-friendly"" BYD? New energy vehicle vehicle information Landing price BYD frigate 07 frigate 07 first debut Weibo video in the L North North Ring Race​",2022-12-04,cost,BYD,BYDDY
296,296,"Yancheng Business Report Yancheng Commercial Release©️Dongtai City 📍Dongtai Yaohan Plaza ""BYD • New Energy Vehicle Experience Center"" sold the ""Han 𝐃𝐌𝐏"" model for the first time, priced at 𝟑𝟏.𝟗 ten thousand yuan~ 2 Yancheng Yaohan (Dongtai store)​​",2022-12-05,cost,BYD,BYDDY
297,297,"The minimum battery life is 420 kilometers, and the starting price is 80,000 yuan. BYD Seagull will not be an old man this time. Auto Information BYD New Energy Vehicle L30 seconds to understand the car Weibo video​​​​",2022-12-06,cost,BYD,BYDDY
298,298,"really admire BYD. It has great ambitions. Not only does the three-electric system think about itself, but now even the chassis shock absorber has to be self-developed. Many new forces like to use suspensions from big-name suppliers when making cars. However, BYD does not think that it is easy to be choked by sales, which will affect delivery and experience, so now it is engaged in active suspension; and mastering this technology by itself makes it easier to cooperate with electric drive and brakes. Expand the full text c",2022-12-07,user_experience,BYD,BYDDY
299,299,"New energy vehicles are not innovative vehicles, and they will not completely replace fuel vehicles. It will coexist with fuel vehicles and occupy a certain proportion. The advantage of new energy vehicles over fuel vehicles is the cost of use. There are too many car manufacturers producing electric vehicles, and the market can only accommodate 5 car companies, and marginal car companies will be eliminated from the market. In the next five years, the concentration of the industry will continue to increase, and the top five car companies will occupy the main market share. BYD's current sales volume in the field of new energy vehicles Expand the full text c",2022-12-08,user_experience,BYD,BYDDY
300,300,"Does anyone know what BYD car this is? The key information ""Double wishbone suspension and marine-style interior""...new energy car big v chatting new car broke the news​",2022-12-09,user_experience,BYD,BYDDY
301,301,"[Live: Ice and Snow Carnival｜Ride on the ice field and fight against the wind and snow with BYD] China Central Radio and Television's ""Fengyun Automobile"" event entered Yakeshi, the capital of ice and snow, and launched the special evaluation and live broadcast of Fengyun Automobile Ice and Snow Carnival's extreme cold challenge. Today, BYD meets the challenge in the ice and snow! How long does it take to charge a new energy vehicle in a -30°C environment? How can new energy vehicles fight against low temperatures to ensure battery life? Low car cost, no mileage anxiety Expand the full text c",2022-12-10,public_relations,BYD,BYDDY
302,302,"The new king ascended the throne, BYD sold 18.6 million ➕, and sold 235,000 in December, surpassing the North and South Volkswagen to become the 22-year sales champion BYD new energy vehicles​",2022-12-11,sales_marketing,BYD,BYDDY
303,303,"On the 16th, with the support and guidance of the Ministry of Industry and Information Technology, the special action for the upward development of Chinese auto brands organized and implemented by the China Association of Automobile Manufacturers was successfully concluded, and the special action feature film ""Seeing Chinese Automobiles"" was officially released. In the great transformation of China's auto industry, BYD has always insisted that technology is king and innovation is the foundation, and continues to refresh the ""acceleration"" of China's new energy auto industry, creating a highlight moment for Chinese auto brands.​ Expand the full text c",2022-12-12,macroeconomics,BYD,BYDDY
304,304,"""Focus on the light, all the way forward"". The ""Seeing Chinese Cars"" series feature film BYD was officially launched. As the final stop of the ""Seeing Chinese Cars"" brand tour across the country, BYD's 3 millionth new energy vehicle off-line release event was successfully held. China's new energy vehicles are contributing China's strength to global green travel. @贝迪车车See the Weibo video of China Automobile L Automobile Vertical and Horizontal​",2022-12-13,technical_innovation,BYD,BYDDY
305,305,"New energy vehicle leaders [7. New energy vehicles] 1. Automotive lithium batteries: Ningde Times (leader), Xinzhoubang (leader), Dangsheng Technology, Putailai, Tianci Materials, Enjie, Shanshan, Keke Dali, BYD, Sunwoda, EVE Lithium Energy 2. Battery materials: Putailai, Enjie, Zhongke Electric, Sinoma Technology, Tianji 3. Automotive electronics: Desay SV (smart cockpit), Joyson Electronics, Bert Expand the full text c",2022-12-14,technical_innovation,BYD,BYDDY
306,306,"According to Japanese media news: China's largest electric vehicle company ""BYD"" landed in Japan BYD began to officially enter the Japanese market this month, launching three pure electric models of SEAL, DOLPHIN, and ATTO for the first time. The corresponding domestic models are Seal, Dolphin and Yuan With the PLUS three pure electric models, more and more new energy car companies have begun to enter Japan. It seems that Japan will also set off a wave of new energy vehicles.​",2022-12-15,competition,BYD,BYDDY
307,307,"BYD Seal received the C-NCAP ""five-star"" evaluation, with a score of 92.27% for occupant protection; 66.75% for pedestrian protection; 92.97% for active safety; and 88.6% for comprehensive score. New energy vehicle BYD Seal​",2022-12-16,user_experience,BYD,BYDDY
308,308,"The special action feature film on the upward development of Chinese auto brands saw the official release of the Chinese Automobile BYD chapter. With the profound changes in the global auto industry, BYD has used practical actions to refresh the ""acceleration"" of China's new energy vehicles, and strive to create a highlight moment for Chinese auto brands. Focus on the light, all the way forward! Weibo video of L BYD Automobile​",2022-12-17,public_relations,BYD,BYDDY
309,309,"BYD Seal received a C-NCAP five-star comprehensive score rate of 88.6%, higher than the average score of 79.2% for the tested models. The specific items are scored as follows: - 92.27% for occupant protection - 66.75% for pedestrian protection - 92.97% for active safety. Except that the pedestrian protection score of this model is slightly lower than the average score of the tested models, the other items and comprehensive scores are higher than the average score of the tested models. In addition, Seal, Han EV, and Song Pro all won C. Expand the full text c",2022-12-18,user_experience,BYD,BYDDY
310,310,"Changzhou New Energy Capital: The new energy vehicles you drive are all produced in this second-tier city. From the two-wheeled travel unicorn Mavericks and Nine Electric Vehicles to BYD, Ideal, BAIC and other new energy OEMs, the number of enterprises gathered in Changzhou More than 3,400, ranking first in the country. From the perspective of the new energy industry chain and application scenarios, Changzhou has formed a closed industrial loop of ""storage, distribution and use"", and has become the top 10 cities in Hurun China's new energy industry agglomeration list. Expand the full text c",2022-12-18,user_experience,BYD,BYDDY
311,311,Today is still a day! Erie coffee for breakfast! A day to learn about new energy vehicles and architecture! Yili shares BYD Pudong Construction​,2022-12-19,user_experience,BYD,BYDDY
312,312,"New energy vehicles account for almost half of Shanghai's new energy vehicles. As the number of people participating in the auction decreases, half of the share of gasoline vehicles is expected to be lost. I didn't expect that BYD won 100,000 cars in Shanghai, and when the license plate is not given, the situation will change drastically. Shanghai car owners buy gasoline trucks based on the brand, and basic self-owned brand gasoline trucks are no longer a good choice. I try my best to make an inventory of the situation and data of each city one by one. If you have any suggestions, feel free to expand the full text c",2022-12-19,user_experience,BYD,BYDDY
313,313,"[15 Fujian companies listed in China's top 500 list] 7 Xiamen companies listed in China's top 500 list Recently, the Hurun Research Institute released the ""Hurun China Top 500"", ranking China's top 500 non-state-owned enterprises according to their market value or valuation . TSMC replaced Tencent with a value of 2.8 trillion yuan and became the most valuable private enterprise in China. Ningde Times, BYD and other ""predators"" of new energy vehicles ranked sixth and ninth respectively. Among them, there are 15 enterprises in Fujian​ Expand the full text c",2022-12-19,stock,BYD,BYDDY
314,314,Have you ever seen BYD's most creative advertisement? Weibo video of Xiaomeng on the L wheel of my daily new energy vehicle with the car​,2022-12-20,user_experience,BYD,BYDDY
315,315,"Auto's new energy vehicle sales rankings in December, BYD Song is really strong, sold more than 70,000 units in January, I guess friends who bought Haval H6 were finally compromised by the new energy BYD Song～BYD Auto Sales Ranking BYD Song BYD Song pro Krypton 001 Tesla ideal l9​",2022-12-21,user_experience,BYD,BYDDY
316,316,"Before BYD was exported in batches, some brands could live a comfortable life in a corner for a few days, but now no matter which country you are in, you can’t escape BYD’s claws... [Dazed] The information comes from the public network and is not intended as any investment advice. 002594 BYD New Energy Vehicle​",2022-12-22,user_experience,BYD,BYDDY
317,317,"Today I want to see the seal that is said to be the pinnacle of BYD's appearance. The 700-kilometer long-range version costs about 260,000. Would you consider buying it? Weibo video of the old driver of the new energy vehicle BYD Seal L fully charged​",2022-12-23,user_experience,BYD,BYDDY
318,318,"Under the sharp decline in the sales growth rate of new energy vehicles, it will be the norm to seize other people's market share to maintain their own growth. Just like Tesla, Weili Xiao, etc., if there is no new action, BYD will probably continue to grab market share. It can be seen that Tesla has a sense of urgency. The price reduction is the most critical means to increase the share. According to previous data, Tesla's price reduction will probably double the sales growth, and this time the price reduction will recover. Expand the full text c",2022-12-24,sales_marketing,BYD,BYDDY
319,319,"Looking up at u8 reminds anyone of the past, the big brother feels unhappy BYD new energy vehicle L electric brother's Weibo video​",2022-12-25,competition,BYD,BYDDY
320,320,"""Hurun China Top 500"", I believe there will be more names of new energy vehicle companies on the list. 1. TSMC 2, Tencent 3, Alibaba 4, Bytedance 5, Huawei 6, Ningde Times 7, Meituan 8, Ant Technology 9, BYD 10, Ping An Insurance welcomes the era of China's new energy​",2022-12-26,competition,BYD,BYDDY
321,321,"With the announcement of annual sales, the top ten best-selling models have also been released. On the whole, BYD still occupies the first place among new energy vehicle companies, with annual sales exceeding 1,868,500 vehicles, accounting for about 33% of the overall new energy vehicle market. While SAIC Group occupies the second place in the new energy vehicle rankings with sales of 1.0734 million, Tesla... Web link from Tesla's news O qubit: China's top ten best-selling new energy models BYD's annual sales of 475,306 vehicles​",2022-12-27,competition,BYD,BYDDY
322,322,BYD Seagull interior spy photos new energy vehicles​,2022-12-28,product,BYD,BYDDY
323,323,"1. Interpretation of popular stocks - Hongda Hi-Tech (002144) 2. Fundamental analysis Hongda Hi-Tech (002144) The company's main business is engaged in the research and development, production and sales of textile fabrics and medical devices. The company is one of the largest manufacturers of warp knitted fabrics in the country. The strong concepts of this stock include: Internet finance + BYD + new energy vehicles + medical equipment 3. What is the logic of the recent hype of Hongda Hi-Tech (002144)? Expand the full text c",2022-12-29,stock,BYD,BYDDY
324,324,"BYD Ocean Leopard's seal has won the C-NCAP five-star safety certification Five-star safety, benchmark quality CTB technology exclusive safety body structure industry-leading occupant safety protection has become the highest score in the new version of C-NCAP test Model technology empowerment, authoritative certification to create a closed-eyed purchase , a new energy vehicle that you can drive as much as you want​",2022-12-30,user_experience,BYD,BYDDY
325,325,"BYD's sales are really against the sky... No wonder it has no friends in the field of new energy vehicles. ""I'm not targeting anyone, I mean everyone here is rubbish."" In addition, Tengshi has 6,000 vehicles, which is a single calculation . BYD​",2022-12-30,user_experience,BYD,BYDDY
326,326,"Today's review is about to usher in five hard-earned BMWs with explosive potential, which are worth collecting and researching! 1. LONGi Machinery: The circulation market value is 3.670 billion. The company stated that BYD's new energy vehicle models and other models are all supported by the company, and the supporting ratio accounts for about 85%.",2022-12-30,user_experience,BYD,BYDDY
327,327,A new BYD car that sells for one million and can swim? The new energy vehicle BYD looks up to the Weibo video of BYD HiEV LHiEV garlic car research institute​,2022-12-31,user_experience,BYD,BYDDY
328,328,"Transformation new observation FAW-Volkswagen was surpassed, BYD became the new sales champion",2022-12-31,competition,BYD,BYDDY
329,329,"Tongda Power sz002576 announced that from January to September, the company's total sales of new energy vehicle drive motor cores were 234 million yuan, accounting for 17.25% of the company's operating income, of which the revenue of BYD (002594) accounted for 7.75% of the company's operating income . The current rumors in the market that the hub motor has a production cooperation with the company, and the company won the bid for the ""Looking Up"" model, etc., are not in line with the facts. The cooperation between the company and BYD has not undergone new changes. But should expand the full text c",2022-12-31,sales_marketing,BYD,BYDDY
330,330,"Xpeng’s price cut As a direct competitor of Tesla, Xiaopeng has cut its price, and the next ones will be BYD or Chang’an Deep Blue. Once more and more new energy vehicles are involved, the fuel group will also be greatly impacted​​​​",2022-12-31,competition,BYD,BYDDY
